 * Running on http://0.0.0.0:4000/ (Press CTRL+C to quit)
 * Restarting with stat
127.0.0.1 - - [26/Apr/2015 20:17:07] "GET /static/js/scoreboard.js HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:17:07] "GET /top/10 HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:17:08] "GET /challenges HTTP/1.1" 302 -
127.0.0.1 - - [26/Apr/2015 20:17:08] "GET /login?next=challenges HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:17:09] "GET /challenges HTTP/1.1" 302 -
127.0.0.1 - - [26/Apr/2015 20:17:09] "GET /login?next=challenges HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:17:10] "GET /scoreboard HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:17:10] "GET /top/10 HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:17:11] "GET /teams HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:17:11] "GET /scoreboard HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:17:11] "GET /top/10 HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:17:12] "GET /challenges HTTP/1.1" 302 -
127.0.0.1 - - [26/Apr/2015 20:17:12] "GET /login?next=challenges HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:17:13] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:17:13] "GET /login HTTP/1.1" 200 -
No handlers could be found for logger "logins"
127.0.0.1 - - [26/Apr/2015 20:17:15] "POST /login HTTP/1.1" 302 -
127.0.0.1 - - [26/Apr/2015 20:17:15] "GET /team/1 HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:17:15] "GET /static/js/team.js HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:17:15] "GET /static/font/material-design-icons/Material-Design-Icons.woff HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:17:15] "GET /solves/1 HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:17:15] "GET /fails/1 HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:17:15] "GET /solves/1 HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:19:44] "GET /team/1 HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:19:44] "GET /static/css/materialize.css HTTP/1.1" 304 -
127.0.0.1 - - [26/Apr/2015 20:19:44] "GET /static/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [26/Apr/2015 20:19:44] "GET /static/js/team.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Apr/2015 20:19:45] "GET /solves/1 HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:19:45] "GET /fails/1 HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:19:45] "GET /solves/1 HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:19:49] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:19:50] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:19:53] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:19:53] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:19:53] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:19:53] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:19:53] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:19:53] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:19:53] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:19:53] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:19:53] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:19:53] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:19:53] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:19:53] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
